"uploadID","uploadRA","uploadDEC","uploadSearchID","objID","survey","specObjID","distance_arcmin","fov_radius","IAUName","ra","dec","band","nuv_exptime","fuv_exptime","fuv_mag","fuv_magerr","nuv_mag","nuv_magerr","fuv_flux","fuv_fluxerr","nuv_flux","nuv_fluxerr","e_bv","spectra","fuv_fwhm_world","nuv_fwhm_world","ra_cent","dec_cent","minObsDate","meanObsDate","maxObsDate","minObsMJD","meanObsMJD","maxObsMJD","tilename","tilenum","img","subvis","photoextractid","nuv_flux_auto","nuv_flux_aper_7","nuv_artifact","fuv_flux_auto","fuv_flux_aper_7","fuv_artifact"
"Mrk766","184.6104167","29.81277778","211","6374856483547384199","AIS","0","0.021703742221834924","0.13844452798366547","GALEX J121826.5+294847","184.6105974145888","29.813103759159532","3","96","96","17.4390068","0.0549085625","16.68177","0.0280771125","384.0601","19.41822","771.421265","19.94409","0.0196648743","false","0.00325555634","0.00242409529","184.61369","29.67469","2007-04-03","2007-04-03","2007-04-03","54193.497708333336","54193.497708333336","54193.498819444445","AIS_112","50112","1","73","6374856483544236032","22.871360778808594","21.159526824951172","0","3.5677731037139893","3.47175669670105","0"
"Mrk766","184.6104167","29.81277778","211","3115261825645550900","GII","0","0.023831028652869967","0.552190363407135","GALEX J121826.5+294847","184.610470971199","29.813172162614858","3","1680","1680","17.4104538","0.0150517244","16.5946922","0.00598670356","394.294037","5.46483","835.8385","4.60765839","0.0196648743","false","0.00208015367","0.00244213734","183.97881","29.74725","2008-04-07","2008-04-07","2008-04-07","54563.798206018517","54563.798206018517","54563.817650462959","GI3_041006_NGC4245","23005","1","-999","3115261825642397696","24.781225204467773","21.981176376342773","0","3.6628427505493164","3.4970788955688477","0"
"Mrk79","115.6366667","49.80972222","212","6373695375646131989","AIS","0","0.012842062594328674","0.43740469217300415","GALEX J074232.8+494834","115.63675505651329","49.809515920360766","3","217","217","15.80073","0.0167754665","15.6703463","0.0109232506","1736.64111","26.8259354","1958.21936","19.6962433","0.070804514","false","0.00138235325","0.00159055949","114.95898","49.81608","2006-12-24","2007-01-20","2007-02-15","54093.79111111111","54120.124444444446","54146.4519675926","AIS_79","50079","1","51","6373695375642984448","58.057956695556641","49.426834106445312","0","16.132740020751953","15.044035911560059","0"
"Mrk817","219.0920833","58.79416667","213","6374469439348280077","AIS","0","0.023628415237971413","0.3843701183795929","GALEX J143621.9+584739","219.0914218487049","58.794360670764959","3","108","108","14.7668486","0.016972417","14.60527","0.009780481","4500.517","70.3357849","5222.65869","47.0351","0.00681671733","false","0.00109176629","0.001756703","219.79427","58.67324","2007-02-21","2007-02-21","2007-02-21","54152.553206018514","54152.553206018514","54152.554456018523","AIS_101","50101","1","58","6374469439345131520","154.84317016601563","151.80430603027344","0","41.80810546875","42.448291778564453","0"
"Mrk841","226.005","10.43777778","214","3760648762868893611","MIS","0","0.013711654845484316","0.38447272777557373","GALEX J150401.2+102615","226.00523196216389","10.43776419961784","1","1696","0","-999","-999","15.3644543","0.00335320435","-999","-999","2595.4812","8.013976","0.0306446217","false","-99","0.00201307586","226.04972","10.81974","2009-06-11","2009-06-11","2009-06-12","54993.126956018517","54993.876956018525","54994.702268518515","MISGCSN_33491_1716","41348","1","-999","3760648762867843072","76.951713562011719","74.7540283203125","0","-99","-99","-999"
"Mrk841","226.005","10.43777778","214","6383511804721496452","AIS","0","0.021069698916245071","0.38722825050354004","GALEX J150401.2+102616","226.00534074405641","10.43788275067798","3","75.05","75.05","15.3936491","0.030564094","15.2851028","0.0154225891","2526.635","71.10894","2792.27783","39.6539154","0.0306446217","false","0.00128561561","0.001509255","226.05710","10.82176","2007-06-02","2007-06-02","2007-06-02","54253.145821759259","54253.145821759259","54253.146689814814","AIS_358","50358","1","41","6383511804718350336","82.786407470703125","83.294265747070312","0","23.471485137939453","23.845775604248047","0"
"Mrk885","247.45125","67.37833333","215","6370950984959528356","AIS","0","0.0086830390536947","0.36678025126457214","GALEX J162948.3+672241","247.4516120816325","67.378294008356477","3","136","136","18.41545","0.0875857547","17.61649","0.0364205241","156.250748","12.6016016","326.140045","10.937561","0.03971367","false","0.00450179772","0.0044711316","248.01409","67.08310","2007-05-24","2007-05-24","2007-05-24","54244.094930555555","54244.136597222219","54244.232777777775","AIS_1","50001","1","42","6370950984956379136","9.6695117950439453","9.0741167068481445","0","1.4515104293823242","1.434980034828186","0"
"Mrk926","346.18125","-8.685833333","216","2473358141256896742","MIS","0","0.022913489532605729","0.48476293683052063","GALEX J230443.4-084110","346.181161861869","-8.6862051527861777","3","4443.5","2895.25","16.0765133","0.00561859552","15.9509525","0.00295794383","1347.09119","6.969393","1512.232","4.11887455","0.0414199047","false","0.00147579436","0.00264637056","345.77842","-8.40983","2004-09-09","2004-09-19","2004-09-30","53257.396134259259","53267.771134259267","53278.16609953704","MISDR2_29498_0725","4761","1","-999","2473358141253746688","44.835174560546875","41.962837219238281","0","12.513968467712402","12.379732131958008","0"
"Mrk926","346.18125","-8.685833333","216","6376474893796508494","AIS","0","0.015744983984929833","0.47855973243713379","GALEX J230443.4-084108","346.1810534863917","-8.68565690890284","3","156","156","16.1378689","0.0244585983","16.0371838","0.0147488639","1273.0769","28.6718941","1396.77319","18.9694462","0.0414199047","false","0.00119836675","0.001446938","345.78531","-8.41022","2004-08-12","2004-08-12","2004-08-12","53229.531793981485","53229.573460648149","53229.601145833338","AIS_158","50158","1","7","6376474893793361920","41.412010192871094","41.375160217285156","1","11.826403617858887","12.061302185058594","0"
"Mrk975","18.4625","13.27166667","217","3778733530124654071","MIS","0","0.027251247808724354","0.23195540904998779","GALEX J011351.0+131619","18.462651836412778","13.272096142926349","3","1657.3","1657.3","16.613884","0.0108859772","16.34757","0.00580116874","821.1983","8.23162651","1049.47253","5.606047","0.0261835959","false","0.00165352458","0.00175931212","18.70006","13.25188","2008-10-12","2008-10-12","2008-10-12","54751.203946759255","54751.203946759255","54751.223125","MISGCSS_17003_0423","41862","1","-999","3778733530121502720","31.115121841430664","29.918601989746094","0","7.6286220550537109","7.6245498657226562","0"
"Mrk975","18.4625","13.27166667","217","6380204476966373880","AIS","0","0.023976193081888232","0.22293001413345337","GALEX J011351.0+131619","18.46276278068461","13.271973701548291","3","255","191","17.0115452","0.0331872","16.63585","0.0161395315","569.3557","17.3990078","804.7461","11.959691","0.0261835959","false","0.00116567779","0.001927608","18.69011","13.24495","2005-10-01","2006-04-26","2006-11-18","53644.572337962964","53851.197337962964","54057.832592592589","AIS_264","50264","1","44","6380204476963225600","23.85938835144043","23.201740264892578","0","5.28909969329834","5.4359612464904785","0"
"NGC1052","40.27","-8.255833333","218","6380872936012644354","AIS","0","0.02538148589879213","0.52254706621170044","GALEX J024104.9-081521","40.270423061689883","-8.2558938243949775","3","119","119","17.6466713","0.0553555153","16.1852341","0.0221275855","317.200134","16.1683025","1218.72522","24.8319035","0.0265861209","false","0.00798523147","0.004708649","40.29291","-7.73382","2005-11-05","2005-11-05","2005-11-05","53679.418344907412","53679.418344907412","53679.419722222221","AIS_283","50283","1","3","6380872936009498624","36.133182525634766","15.628510475158691","0","2.946669340133667","2.3704886436462402","0"
"NGC1052","40.27","-8.255833333","218","6380872937086388726","AIS","0","0.039231727648992541","0.58071190118789673","GALEX J024104.9-081519","40.270567981522682","-8.2554992908250178","3","112","112","17.6988239","0.0792078152","16.06889","0.0230610725","302.32373","22.0500946","1356.57471","28.8066921","0.0265861209","false","0.00383027247","0.0168892518","39.77230","-8.56252","2005-11-05","2005-11-05","2005-11-05","53679.420081018514","53679.420081018514","53679.421377314815","AIS_283","50283","1","4","6380872937083240448","40.220191955566406","17.028600692749023","17","2.8084733486175537","2.4528043270111084","0"
"NGC1052","40.27","-8.255833333","218","2483104212324465379","NGS","3066955881790847715","0.049120002096849684","0.019498761743307114","GALEX J024105.0-081521","40.270826537332653","-8.25586705926297","2","3775.7","2949.55","17.259","0.0104857618","-999","-999","453.3164","4.37695026","-999","-999","0.0265861209","true","0.00364013831","-99","40.28895","-8.24821","2004-11-11","2004-11-26","2004-12-12","53320.075","53335.783333333333","53351.515775462962","NGA_NGC1052","5038","1","-999","2483104212322353152","-99","-99","256","4.2111382484436035","2.1628508567810059","0"
"NGC1052","40.27","-8.255833333","218","2422340801727048081","MIS","0","0.035100220870893949","0.52354025840759277","GALEX J024104.8-081522","40.270199567648483","-8.2563839901668334","2","1549.05","1549.05","17.23074","0.015563624","-999","-999","465.271484","6.66787338","-999","-999","0.0265861209","false","0.00406015757","-99","40.28490","-7.73305","2004-10-21","2004-10-21","2004-10-21","53299.378831018519","53299.378831018519","53299.39675925926","MISDR1_18474_0455","3311","1","-999","2422340801724940288","-99","-99","1","4.3221964836120605","2.3589224815368652","0"
"NGC1052","40.27","-8.255833333","218","2422375986098085670","MIS","0","0.046230258053437105","0.58665174245834351","GALEX J024104.6-081522","40.269441839376512","-8.2563705087070662","1","1705","1705","-999","-999","15.9574356","0.00705430657","-999","-999","1503.23022","9.7645","0.0265861209","false","-99","0.04286325","39.76529","-8.56528","2003-11-24","2003-11-24","2003-11-24","52967.381122685183","52967.381122685183","52967.400856481487","MISDR1_18475_0455","3312","1","-999","2422375986097029120","44.568283081054688","15.864602088928223","273","-99","-99","0"
"NGC1052","40.27","-8.255833333","218","2422375986099139049","MIS","0","0.049455741515751529","0.58730083703994751","GALEX J024104.8-081523","40.270346397531313","-8.2565829272340849","2","1705","1705","17.4191933","0.0236854944","-999","-999","391.13324","8.530557","-999","-999","0.0265861209","false","0.0108831041","-99","39.76529","-8.56528","2003-11-24","2003-11-24","2003-11-24","52967.381122685183","52967.381122685183","52967.400856481487","MISDR1_18475_0455","3312","1","-999","2422375986097029120","-99","-99","281","3.6334800720214844","2.2279355525970459","0"
"NGC1106","42.66875","41.67138889","219","6372991666728473354","AIS","0","0.019309415933081903","0.26797899603843689","GALEX J025040.5+414017","42.669032708555292","41.671631739261343","2","112","112","17.90676","0.103591517","-999","-999","249.630936","23.81183","-999","-999","0.09143389","false","0.008969971","-99","42.49427","41.90580","2006-12-11","2006-12-11","2006-12-11","54080.237222222218","54080.237222222218","54080.238518518519","AIS_59","50059","1","31","6372991666726371328","-99","-99","4","2.3189771175384521","1.1101142168045044","4"
"NGC1125","42.91791667","-16.65111111","220","2922732941575462940","MIS","0","0.0707115855540531","0.37833324074745178","GALEX J025140.5-163901","42.918812793397763","-16.6503037567749","3","1566.15","1566.15","17.5802956","0.01730645","16.8787537","0.007944027","337.196747","5.37355375","643.424744","4.706615","0.0232462138","false","0.00838882849","0.005782405","43.13943","-16.96421","2006-12-04","2006-12-04","2006-12-04","54073.245451388895","54073.412118055559","54073.602476851855","MISWZS03_28503_0283","17533","1","-999","2922732941572308992","19.07647705078125","12.26651668548584","0","3.1324305534362793","2.02815318107605","0"
"NGC1125","42.91791667","-16.65111111","220","6380837852572290155","AIS","0","0.052343761052538386","0.37624269723892212","GALEX J025140.4-163901","42.918464411873963","-16.650414197899011","3","118","112","17.8385468","0.07113471","16.9136181","0.0296473727","265.8171","17.41144","623.0923","17.0101757","0.0232462138","false","0.0118964789","0.007571222","43.14089","-16.96061","2005-11-06","2005-11-06","2005-11-06","53680.178425925929","53680.178425925929","53680.179791666662","AIS_282","50282","1","97","6380837852569141248","18.473653793334961","12.40754508972168","0","2.4693405628204346","2.0639181137084961","0"
"NGC1125","42.91791667","-16.65111111","220","6380873017617023261","AIS","0","0.063353673976425939","0.58759671449661255","GALEX J025140.5-163902","42.918939174600887","-16.65071710515009","3","112","112","17.6340523","0.0648848042","16.7143536","0.0285742","320.90863","19.1731968","748.614","19.6970959","0.0232462138","false","0.0116212219","0.0145952832","42.47848","-16.24229","2005-11-06","2005-11-06","2005-11-06","53680.180173611108","53680.180173611108","53680.181469907409","AIS_283","50283","1","79","6380873017613877248","22.195163726806641","13.890608787536621","0","2.9811198711395264","2.0564665794372559","0"
"NGC1194","45.95458333","-1.103611111","221","2588024009894400132","DIS","0","0.077306558316959664","0.46044129133224487","GALEX J030349.4-010612","45.955870662367367","-1.1035521656969261","3","1485","1485","20.38699","0.09065673","18.3740425","0.0344688147","25.42178","2.12215042","162.324081","5.152043","0.07636866","false","0.0075478754","0.0312990472","46.41629","-1.11345","2008-11-03","2008-11-03","2008-11-03","54773.318541666667","54773.318541666667","54773.335729166669","SDSS_1179_181_18587","8020","1","-999","2588024009891250176","4.8126397132873535","1.8327003717422485","17","0.23615872859954834","0.18450441956520081","0"
"NGC1194","45.95458333","-1.103611111","221","3785418560820487077","MIS","0","0.052372377649397193","0.59733027219772339","GALEX J030349.3-010611","45.95540750152675","-1.103323186676876","2","1848","1847","20.4859543","0.139089569","-999","-999","23.2070637","2.97224736","-999","-999","0.07636866","false","0.008331907","-99","45.35862","-1.13139","2008-11-20","2008-12-04","2008-12-18","54790.928622685184","54804.553622685191","54818.178842592592","MISGCSS_18526_0410o","42052","1","-999","3785418560818380800","-99","-99","32","0.215584859251976","0.17581057548522949","32"
"NGC1194","45.95458333","-1.103611111","221","6377284141870747185","AIS","0","0.065845859040895016","0.51667577028274536","GALEX J030349.1-010609","45.954646552167212","-1.102515501944022","3","411.1","411.1","20.4364738","0.11759562","18.7408981","0.0655954","24.289156","2.630109","115.781868","6.993332","0.07636866","false","0.00530827232","0.0182234626","46.42153","-1.32405","2003-11-27","2005-12-12","2007-12-29","52970.343946759262","53716.968946759262","54463.621898148143","AIS_181","50181","1","14","6377284141867597824","3.4327404499053955","1.7751240730285645","1","0.22563709318637848","0.22717632353305817","0"
